totalRent,livingSpace,noRooms,buildingAge,regio3
928.0,81.02,3.0,130.0,Spandau
2210.0,137.74,4.0,115.0,Wilmersdorf
2222.0,120.0,4.0,113.0,Charlottenburg
1099.0,78.37,2.0,108.0,Wilmersdorf
1650.0,69.0,2.0,21.0,Wilmersdorf
1709.33,90.21,3.0,0.0,Lichtenberg
2500.0,84.0,3.0,135.0,Tiergarten
1575.0,79.08,3.0,37.0,Steglitz
1600.0,96.35,3.0,25.0,Mitte
595.0,36.93,1.0,41.0,Lichtenberg
979.0,81.0,3.0,80.0,Spandau
1002.49,104.39,3.0,112.0,Weißensee
1300.0,74.0,3.0,55.0,Friedrichshain
999.0,69.56,3.0,108.0,Tempelhof
1150.0,48.0,2.0,21.0,Prenzlauer Berg
720.0,57.0,2.0,60.0,Reinickendorf
1318.64,133.68,5.0,32.0,Spandau
1480.0,75.95,2.0,1.0,Charlottenburg
5210.0,265.0,5.0,118.0,Charlottenburg
839.0,69.0,2.0,43.0,Tempelhof
569.03,42.15,1.0,1.0,Reinickendorf
2805.0,114.0,4.0,110.0,Schöneberg
1156.0,52.85,1.0,30.0,Tiergarten
596.57,54.73,1.0,66.0,Steglitz
577.0,35.79,1.0,120.0,Wedding
1049.0,74.61,2.0,24.0,Mitte
963.75,64.25,2.0,120.0,Köpenick
1995.0,156.9,5.5,19.0,Reinickendorf
888.0,56.92,2.0,120.0,Charlottenburg
1550.0,102.51,4.0,140.0,Tempelhof
789.0,58.93,2.0,115.0,Köpenick
435.0,36.0,1.0,35.0,Lichtenberg
1150.0,62.0,2.0,117.0,Friedrichshain
2690.0,160.0,5.0,106.0,Steglitz
500.0,36.0,1.0,61.0,Charlottenburg
549.0,43.0,1.5,23.0,Köpenick
1016.0,81.82,2.0,23.0,Tempelhof
2971.0,116.5,4.0,1.0,Kreuzberg
699.82,60.07,2.0,2.0,Marzahn
440.0,18.0,1.0,125.0,Prenzlauer Berg
359.25,32.0,1.0,62.0,Schöneberg
498.61,41.9,1.0,31.0,Hellersdorf
1875.81,100.99,3.0,3.0,Mitte
2100.0,128.0,4.0,12.0,Lichtenberg
871.0,61.87,2.0,24.0,Weißensee
999.0,57.0,2.0,125.0,Lichtenberg
839.0,61.97,2.0,33.0,Spandau
1731.27,81.35,3.0,1.0,Tiergarten
645.0,42.91,1.5,24.0,Hellersdorf
2244.22,104.14,4.0,1.0,Tiergarten
1680.0,78.0,2.0,4.0,Mitte
656.6,49.0,2.0,1.0,Lichtenberg
1276.0,59.15,2.0,2.0,Mitte
1685.0,125.0,4.0,112.0,Mitte
331.06,36.61,1.0,120.0,Tiergarten
559.0,42.57,1.0,51.0,Spandau
1015.0,70.88,2.0,128.0,Tiergarten
765.0,50.03,1.0,61.0,Reinickendorf
581.13,52.48,2.0,35.0,Neukölln
5000.0,230.0,3.0,133.0,Tiergarten
437.66,41.0,1.0,57.0,Neukölln
1250.02,62.06,2.0,5.0,Tiergarten
1529.0,71.0,2.5,2.0,Wilmersdorf
1720.93,97.45,4.0,0.0,Lichtenberg
1859.0,145.0,4.0,120.0,Wedding
1330.0,108.0,3.0,102.0,Wedding
1250.0,71.29,2.5,1.0,Pankow
769.0,22.0,1.0,2.0,Kreuzberg
1440.0,75.06,2.0,4.0,Mitte
899.0,72.0,2.0,28.0,Reinickendorf
2150.0,95.8,3.0,10.0,Kreuzberg
1224.4,78.0,2.0,48.0,Wedding
2045.5,130.0,4.0,1.0,Weißensee
574.42,41.81,1.0,22.0,Köpenick
1598.0,118.0,4.0,4.0,Lichtenberg
1759.0,108.87,3.0,119.0,Friedrichshain
678.86,59.88,2.0,102.0,Spandau
1019.0,75.89,1.0,28.0,Weißensee
873.92,61.16,2.0,112.0,Friedrichshain
1380.0,85.0,3.5,90.0,Weißensee
610.0,50.0,1.0,101.0,Neukölln
4350.0,264.0,5.0,129.0,Charlottenburg
2649.78,147.21,3.0,107.0,Mitte
899.0,50.47,2.0,101.0,Tiergarten
420.96,43.35,1.0,120.0,Tiergarten
1300.0,38.36,1.0,1.0,Charlottenburg
798.95,59.95,2.0,92.0,Reinickendorf
899.01,62.32,2.0,31.0,Tempelhof
736.0,67.35,2.0,58.0,Spandau
425.0,22.1,1.0,120.0,Köpenick
2112.0,99.61,4.0,2.0,Mitte
910.0,56.5,2.0,84.0,Reinickendorf
2499.0,200.65,4.0,50.0,Charlottenburg
1800.0,80.9,3.0,1.0,Mitte
748.11,66.73,3.0,40.0,Marzahn
983.9,61.42,2.0,0.0,Treptow
690.0,47.25,2.0,2.0,Spandau
739.9,54.85,2.0,52.0,Tiergarten
1412.0,97.63,3.0,122.0,Prenzlauer Berg
1619.0,114.0,3.0,3.0,Mitte
947.0,68.52,2.0,110.0,Spandau
1981.0,121.99,4.0,3.0,Treptow
1523.5,121.88,3.0,120.0,Friedrichshain
655.0,55.2,1.5,24.0,Weißensee
882.94,53.99,2.0,67.0,Wilmersdorf
1170.0,73.82,3.0,1.0,Hohenschönhausen
920.0,65.0,2.0,120.0,Charlottenburg
1015.83,65.18,3.0,94.0,Prenzlauer Berg
1149.0,83.12,3.0,110.0,Steglitz
895.14,75.16,3.0,23.0,Weißensee
649.0,52.0,2.0,112.0,Spandau
5210.0,285.0,8.0,120.0,Charlottenburg
3200.0,229.8,4.0,22.0,Köpenick
2358.0,140.0,3.0,120.0,Kreuzberg
708.4,59.71,2.0,23.0,Pankow
883.0,62.0,3.0,70.0,Köpenick
3060.0,127.66,4.0,34.0,Mitte
1174.0,78.84,3.0,120.0,Steglitz
290.08,32.63,1.0,31.0,Hohenschönhausen
484.79,32.7,1.0,51.0,Wedding
1996.91,100.0,3.0,2.0,Mitte
995.0,69.0,2.0,100.0,Zehlendorf
419.18,39.36,1.0,33.0,Marzahn
1039.86,92.0,2.0,130.0,Kreuzberg
2217.44,110.0,3.0,108.0,Wilmersdorf
4170.0,190.0,4.0,8.0,Wilmersdorf
999.0,30.98,1.0,2.0,Mitte
444.45,43.0,1.0,44.0,Tempelhof
1410.26,78.21,2.0,5.0,Prenzlauer Berg
1115.0,65.7,2.0,118.0,Charlottenburg
1130.0,75.0,2.0,120.0,Friedrichshain
1315.0,83.0,3.0,3.0,Treptow
800.0,35.0,1.0,0.0,Lichtenberg
1917.13,99.85,3.0,120.0,Friedrichshain
706.9,70.28,3.0,31.0,Hellersdorf
633.26,58.5,2.0,86.0,Hohenschönhausen
354.25,32.5,1.0,32.0,Hellersdorf
1599.0,78.0,2.0,116.0,Charlottenburg
1489.0,84.4,4.0,100.0,Weißensee
875.0,42.95,1.0,87.0,Reinickendorf
1600.0,110.0,3.0,101.0,Charlottenburg
1197.58,86.88,3.0,2.0,Hellersdorf
795.0,55.93,2.0,1.0,Reinickendorf
3400.0,98.0,3.0,3.0,Mitte
4400.0,236.0,5.0,153.0,Kreuzberg
1145.18,100.7,3.0,38.0,Charlottenburg
1390.0,60.18,2.0,2.0,Mitte
467.21,29.46,1.0,58.0,Spandau
1892.0,130.0,4.0,30.0,Steglitz
1635.0,73.0,3.0,120.0,Neukölln
515.0,44.5,1.0,50.0,Reinickendorf
1869.46,89.0,3.0,1.0,Wilmersdorf
1100.96,81.61,3.0,26.0,Neukölln
569.0,34.56,1.0,115.0,Wedding
1072.62,79.45,2.0,46.0,Spandau
912.18,84.0,2.5,51.0,Charlottenburg
484.22,33.86,1.0,30.0,Hellersdorf
2139.54,107.76,3.0,4.0,Charlottenburg
1046.0,31.0,1.0,1.0,Tempelhof
2230.0,124.0,4.0,84.0,Wilmersdorf
1959.0,113.46,4.0,114.0,Kreuzberg
509.0,44.0,1.0,51.0,Reinickendorf
1431.4,75.4,2.0,120.0,Pankow
1325.0,59.6,2.0,2.0,Tiergarten
840.0,24.05,1.0,1.0,Charlottenburg
1000.0,82.0,3.0,114.0,Köpenick
1205.0,90.89,4.0,36.0,Hohenschönhausen
500.0,35.5,1.0,61.0,Charlottenburg
2650.0,146.43,4.0,23.0,Pankow
654.2,66.08,2.0,120.0,Köpenick
1368.0,70.0,3.0,67.0,Kreuzberg
1750.0,108.0,3.0,33.0,Schöneberg
999.51,74.28,2.0,1.0,Marzahn
2220.0,100.75,3.5,2.0,Tiergarten
1100.0,66.89,2.0,100.0,Weißensee
797.1,32.7,1.5,2.0,Treptow
1489.66,126.02,3.0,27.0,Steglitz
2641.0,220.0,8.0,97.0,Tempelhof
1000.0,41.14,1.0,120.0,Kreuzberg
2065.02,106.83,3.0,24.0,Mitte
4500.0,165.0,4.0,112.0,Charlottenburg
899.0,73.85,3.0,89.0,Buchholz
2555.0,125.46,3.0,22.0,Tiergarten
2059.99,126.0,4.0,120.0,Steglitz
1214.1,93.94,3.0,100.0,Tempelhof
1113.0,83.01,3.0,114.0,Köpenick
1612.4,118.95,3.0,2.0,Pankow
1959.0,78.0,2.0,1.0,Tiergarten
2041.0,96.73,3.0,1.0,Tiergarten
1460.0,68.0,2.0,4.0,Friedrichshain
2636.8,131.84,5.0,2.0,Mitte
1150.0,65.0,2.0,110.0,Neukölln
830.0,63.84,2.0,28.0,Tempelhof
1349.0,101.29,3.0,2.0,Treptow
1884.2,130.0,4.0,0.0,Hellersdorf
2467.0,144.84,4.0,160.0,Lichtenberg
597.0,54.0,2.0,115.0,Wedding
2975.0,170.0,5.0,108.0,Mitte
1266.3,64.9,2.0,56.0,Tiergarten
1140.0,69.2,2.0,1.0,Marzahn
729.38,73.06,3.0,46.0,Neukölln
1154.25,80.46,2.2,22.0,Steglitz
1443.0,87.28,3.0,45.0,Steglitz
6855.48,286.84,5.0,15.0,Mitte
1750.0,95.4,3.0,115.0,Charlottenburg
1329.0,77.1,2.5,110.0,Prenzlauer Berg
3487.0,217.0,6.0,120.0,Charlottenburg
1847.16,97.0,3.0,1.0,Wilmersdorf
1206.0,69.84,2.0,2.0,Lichtenberg
1700.0,97.0,3.0,5.0,Schöneberg
861.2,81.4,3.0,38.0,Marzahn
725.08,70.31,3.0,32.0,Hellersdorf
486.77,53.02,2.0,35.0,Marzahn
495.0,38.0,1.0,49.0,Spandau
1068.31,77.82,3.0,24.0,Köpenick
2420.0,130.0,3.5,16.0,Wilmersdorf
532.87,44.0,2.0,130.0,Tiergarten
679.47,55.83,2.0,23.0,Köpenick
2080.0,95.0,3.0,1.0,Neukölln
2357.0,108.0,3.0,133.0,Neukölln
1351.0,74.0,2.0,2.0,Tiergarten
1259.0,90.49,3.0,30.0,Spandau
896.66,77.97,3.0,2.0,Marzahn
690.0,41.78,1.5,61.0,Reinickendorf
872.72,56.06,2.0,5.0,Steglitz
1400.0,55.0,1.0,120.0,Charlottenburg
999.24,75.78,3.0,23.0,Spandau
2670.0,185.0,5.0,119.0,Wilmersdorf
730.16,80.0,3.0,46.0,Spandau
850.0,43.0,1.0,6.0,Mitte
3115.0,178.0,5.0,120.0,Tiergarten
1623.0,72.0,2.0,120.0,Mitte
595.0,51.0,2.0,88.0,Spandau
1025.0,82.24,3.0,120.0,Köpenick
899.0,72.9,2.0,120.0,Wedding
1149.0,97.0,3.0,116.0,Köpenick
2112.0,105.6,3.0,2.0,Tiergarten
1079.0,50.79,2.0,51.0,Wedding
1062.45,63.17,2.0,51.0,Charlottenburg
579.0,49.74,2.0,37.0,Marzahn
907.0,66.74,3.0,114.0,Lichtenberg
686.29,59.36,2.0,93.0,Weißensee
1250.0,55.0,2.0,0.0,Mitte
570.15,29.03,1.0,2.0,Köpenick
3319.0,125.0,3.0,4.0,Mitte
1869.0,106.0,3.0,24.0,Zehlendorf
909.0,59.3,2.0,118.0,Steglitz
1112.0,63.0,2.5,17.0,Steglitz
1000.0,85.0,3.0,56.0,Reinickendorf
1456.0,107.0,4.0,117.0,Köpenick
1500.0,87.82,2.0,15.0,Prenzlauer Berg
857.36,28.11,1.0,2.0,Charlottenburg
1565.56,88.3,3.0,103.0,Neukölln
846.0,50.77,2.0,29.0,Neukölln
959.97,67.24,2.0,60.0,Steglitz
1119.0,73.0,1.0,110.0,Pankow
563.17,62.23,3.0,40.0,Marzahn
856.44,73.3,2.0,55.0,Neukölln
3055.0,142.12,3.0,1.0,Prenzlauer Berg
775.0,30.0,1.0,1.0,Tempelhof
798.0,75.56,3.0,35.0,Köpenick
1409.0,71.0,3.0,1.0,Pankow
697.73,72.46,3.0,35.0,Spandau
2251.0,79.05,2.0,1.0,Prenzlauer Berg
1154.0,87.39,2.0,125.0,Reinickendorf
1322.0,53.0,2.0,4.0,Mitte
920.0,27.02,1.0,61.0,Charlottenburg
904.7,66.88,2.0,25.0,Neukölln
4140.0,192.0,4.0,8.0,Tiergarten
489.0,34.0,1.0,120.0,Wedding
1031.59,77.81,3.5,63.0,Schöneberg
637.53,52.71,2.0,3.0,Treptow
810.0,68.04,2.0,23.0,Hellersdorf
525.0,22.0,1.0,1.0,Neukölln
2310.0,112.55,2.0,120.0,Kreuzberg
986.0,72.75,2.0,110.0,Weißensee
3600.0,214.0,5.0,3.0,Prenzlauer Berg
1384.0,50.0,2.0,1.0,Tiergarten
1980.0,81.0,2.0,130.0,Kreuzberg
1218.0,72.99,3.0,28.0,Zehlendorf
1995.0,117.64,4.0,41.0,Steglitz
895.0,74.0,3.0,23.0,Köpenick
1846.96,112.0,4.0,20.0,Zehlendorf
800.0,36.0,1.0,54.0,Mitte
618.3,68.0,3.0,47.0,Hohenschönhausen
740.0,59.0,2.0,107.0,Reinickendorf
2800.0,165.0,3.5,1.0,Lichtenberg
1650.0,59.0,2.0,102.0,Friedrichshain
793.28,64.66,2.0,23.0,Pankow
679.0,64.0,2.0,48.0,Spandau
1390.0,103.31,3.0,112.0,Wedding
1099.0,87.98,4.0,21.0,Hellersdorf
2558.0,103.1,3.0,1.0,Zehlendorf
899.0,54.0,1.0,110.0,Kreuzberg
1074.59,74.45,3.0,39.0,Steglitz
815.0,74.28,3.0,22.0,Lichtenberg
870.5,71.04,2.0,145.0,Spandau
661.27,55.07,2.0,57.0,Neukölln
1782.74,92.59,3.0,5.0,Tiergarten
2376.0,141.0,3.0,120.0,Prenzlauer Berg
2420.0,105.0,3.0,2.0,Tiergarten
1550.0,100.0,4.0,4.0,Köpenick
679.45,58.98,2.0,100.0,Spandau
2827.0,106.0,3.0,1.0,Tiergarten
1890.0,112.0,3.0,10.0,Schöneberg
1199.76,61.97,2.0,1.0,Zehlendorf
745.0,53.0,2.0,120.0,Schöneberg
782.52,79.0,4.0,56.0,Tempelhof
1650.0,56.7,2.0,4.0,Mitte
919.64,79.09,3.0,64.0,Steglitz
1301.4,65.47,2.0,2.0,Neukölln
1869.56,84.98,3.0,1.0,Tiergarten
3444.0,125.0,3.0,4.0,Mitte
2394.0,114.0,4.0,1.0,Prenzlauer Berg
858.75,68.69,2.0,108.0,Hellersdorf
674.19,68.1,3.0,31.0,Hellersdorf
840.0,72.57,2.5,90.0,Köpenick
725.64,53.51,1.5,24.0,Neukölln
2565.97,106.92,3.0,1.0,Tiergarten
1882.12,89.2,3.0,1.0,Tiergarten
680.0,43.0,2.0,1.0,Treptow
1148.0,74.0,2.0,1.0,Marzahn
5936.4,131.92,3.0,2.0,Mitte
536.34,42.0,1.0,108.0,Steglitz
2516.97,139.06,4.0,100.0,Zehlendorf
3941.19,140.0,4.0,114.0,Wilmersdorf
1079.0,80.0,3.0,102.0,Treptow
819.7,28.9,1.0,1.0,Tempelhof
1304.02,105.82,3.0,124.0,Spandau
1441.4,102.0,4.0,91.0,Wilmersdorf
754.04,69.25,2.0,43.0,Neukölln
1298.0,84.54,2.0,3.0,Steglitz
860.91,53.39,2.0,60.0,Kreuzberg
900.0,45.0,1.0,92.0,Steglitz
1710.1,95.68,2.0,28.0,Charlottenburg
599.0,34.0,1.0,120.0,Schöneberg
566.45,63.0,2.0,112.0,Spandau
2850.0,130.0,4.0,6.0,Mitte
929.0,72.0,3.0,46.0,Neukölln
2251.0,79.05,2.0,1.0,Prenzlauer Berg
2202.48,126.0,3.0,2.0,Pankow
3045.0,107.68,2.0,1.0,Prenzlauer Berg
1900.0,131.0,4.0,7.0,Steglitz
1122.05,64.0,2.0,110.0,Prenzlauer Berg
1505.6,75.28,2.0,2.0,Mitte
950.0,51.0,1.0,120.0,Neukölln
1300.0,76.39,3.0,43.0,Lichtenberg
1400.0,95.0,2.5,23.0,Pankow
1376.0,103.08,3.0,119.0,Prenzlauer Berg
768.0,52.0,2.0,115.0,Wedding
2633.68,165.64,5.0,2.0,Charlottenburg
1301.73,84.21,3.0,1.0,Köpenick
2549.0,155.0,5.0,19.0,Steglitz
769.0,70.0,2.0,55.0,Spandau
850.0,36.0,1.0,115.0,Neukölln
640.03,67.09,2.1,47.0,Neukölln
523.5,47.15,2.0,35.0,Marzahn
870.77,62.13,2.0,39.0,Steglitz
1280.0,83.4,1.0,2.0,Köpenick
338.0,32.5,1.0,31.0,Hellersdorf
870.0,27.4,1.0,65.0,Kreuzberg
1298.14,84.87,3.0,29.0,Wedding
1171.0,105.55,3.0,120.0,Reinickendorf
7275.0,307.0,4.0,17.0,Tiergarten
758.0,75.22,3.0,37.0,Marzahn
1065.88,48.23,2.0,5.0,Prenzlauer Berg
789.0,62.22,2.0,123.0,Prenzlauer Berg
896.49,74.0,2.0,6.0,Steglitz
2639.6,131.98,5.0,7.0,Mitte
1490.1,90.0,4.0,83.0,Reinickendorf
1098.0,68.07,2.0,102.0,Weißensee
524.31,52.96,2.0,35.0,Hellersdorf
1633.0,99.0,3.0,88.0,Charlottenburg
834.43,68.65,2.0,54.0,Spandau
775.0,24.3,1.0,1.0,Tiergarten
2256.89,142.18,3.5,3.0,Pankow
1115.0,72.0,2.5,92.0,Zehlendorf
1039.0,61.61,2.0,2.0,Tempelhof
799.0,77.32,3.0,40.0,Marzahn
1225.0,63.0,2.0,2.0,Tiergarten
899.0,74.69,3.0,24.0,Hellersdorf
929.0,91.0,3.0,52.0,Reinickendorf
1600.0,75.6,3.0,51.0,Mitte
529.98,42.58,1.0,52.0,Reinickendorf
2596.0,161.71,3.0,120.0,Wilmersdorf
3880.0,205.19,7.0,120.0,Wilmersdorf
767.49,48.64,2.0,25.0,Reinickendorf
594.24,60.0,2.0,116.0,Spandau
1100.0,25.85,1.0,1.0,Charlottenburg
2645.0,134.74,4.0,4.0,Charlottenburg
572.0,59.92,2.0,22.0,Lichtenberg
789.7,49.96,1.5,30.0,Zehlendorf
1037.05,97.55,3.0,27.0,Wedding
846.67,59.08,2.0,120.0,Friedrichshain
1118.82,87.0,3.0,4.0,Hohenschönhausen
665.0,35.0,1.0,120.0,Charlottenburg
1327.0,89.0,3.0,2.0,Hellersdorf
1265.0,81.38,3.0,115.0,Friedrichshain
666.0,60.0,2.0,31.0,Hellersdorf
739.0,57.0,2.0,116.0,Treptow
611.41,68.45,2.0,110.0,Lichtenberg
1332.0,133.0,3.0,24.0,Spandau
1890.0,143.0,4.0,4.0,Weißensee
2075.12,100.49,3.0,1.0,Tiergarten
1163.0,57.1,2.0,3.0,Wilmersdorf
1946.39,117.14,3.0,23.0,Mitte
1012.0,63.0,2.0,102.0,Pankow
1922.0,105.0,3.0,120.0,Prenzlauer Berg
900.0,69.85,3.0,54.0,Tempelhof
1350.0,60.0,2.0,3.0,Neukölln
1890.0,145.0,4.0,110.0,Wilmersdorf
1200.0,83.24,3.0,115.0,Reinickendorf
819.0,62.32,2.0,57.0,Neukölln
655.58,67.44,2.0,52.0,Neukölln
1044.0,74.79,3.0,2.0,Spandau
1300.0,85.0,2.0,125.0,Mitte
1946.94,100.33,3.0,10.0,Mitte
849.0,56.0,2.0,120.0,Neukölln
798.0,75.56,3.0,35.0,Köpenick
2069.0,132.31,5.0,6.0,Lichtenberg
647.0,42.98,1.5,23.0,Weißensee
1090.0,41.63,1.0,58.0,Steglitz
1700.0,91.79,3.0,1.0,Treptow
830.24,57.52,2.0,30.0,Charlottenburg
1391.91,85.64,3.0,6.0,Steglitz
1059.0,94.96,2.0,66.0,Treptow
1081.03,86.23,3.0,24.0,Hohenschönhausen
850.0,52.0,1.5,117.0,Tiergarten
1250.0,53.83,2.0,2.0,Friedrichshain
1489.0,73.41,2.0,119.0,Prenzlauer Berg
782.08,69.21,2.0,43.0,Neukölln
1598.0,99.2,3.0,120.0,Charlottenburg
2216.0,75.0,2.0,1.0,Schöneberg
1152.0,87.0,3.0,56.0,Reinickendorf
1191.25,74.59,3.0,1.0,Spandau
706.0,41.84,1.5,128.0,Tiergarten
1893.0,143.0,4.5,114.0,Tiergarten
834.52,73.01,3.0,22.0,Weißensee
936.13,71.06,3.0,25.0,Köpenick
1490.0,64.14,2.0,1.0,Tiergarten
1030.0,65.1,2.0,4.0,Tempelhof
899.48,66.94,2.0,26.0,Pankow
1139.85,82.35,2.0,6.0,Köpenick
952.63,77.75,3.0,53.0,Spandau
642.0,54.0,2.0,65.0,Tempelhof
1700.0,125.0,4.0,84.0,Reinickendorf
1615.0,80.98,3.0,2.0,Schöneberg
2047.63,115.26,4.0,1.0,Friedrichshain
1314.0,78.0,2.0,116.0,Charlottenburg
932.27,71.93,3.0,23.0,Weißensee
741.0,58.0,2.0,90.0,Spandau
1245.95,57.7,2.0,2.0,Tiergarten
2662.0,177.02,4.0,20.0,Mitte
781.0,61.28,2.0,120.0,Weißensee
1124.0,54.0,2.0,2.0,Tiergarten
2232.0,139.05,4.0,120.0,Wilmersdorf
300.11,32.5,1.0,34.0,Hohenschönhausen
660.0,23.98,1.0,2.0,Schöneberg
1113.87,108.35,4.0,39.0,Steglitz
5876.35,300.0,7.0,108.0,Wilmersdorf
1208.6,64.0,2.0,37.0,Steglitz
1030.97,79.44,3.0,83.0,Steglitz
635.0,53.0,2.0,95.0,Treptow
629.0,36.0,1.0,115.0,Prenzlauer Berg
5800.0,240.0,4.0,135.0,Tiergarten
2100.0,67.0,3.0,46.0,Schöneberg
3200.0,192.0,5.0,112.0,Wilmersdorf
3000.0,216.0,5.0,14.0,Tiergarten
2970.0,160.0,4.0,150.0,Mitte
1631.18,86.91,3.0,4.0,Mitte
2970.0,181.11,4.0,1.0,Steglitz
429.0,33.99,1.0,116.0,Spandau
812.0,71.43,3.0,36.0,Hohenschönhausen
649.4,54.25,1.5,91.0,Spandau
844.63,69.75,2.0,110.0,Spandau
2510.0,104.0,3.0,2.0,Charlottenburg
1380.0,78.0,2.0,22.0,Zehlendorf
970.0,71.61,2.0,110.0,Weißensee
1601.55,97.75,2.0,29.0,Wilmersdorf
1010.31,73.21,2.0,110.0,Neukölln
425.39,48.0,2.0,112.0,Spandau
440.0,35.54,1.0,112.0,Köpenick
2300.0,110.0,3.0,120.0,Kreuzberg
964.0,74.0,3.0,86.0,Hellersdorf
799.53,64.27,2.0,28.0,Tempelhof
1448.0,103.2,2.5,125.0,Charlottenburg
742.79,70.44,3.0,31.0,Hellersdorf
352.24,33.16,1.0,88.0,Hohenschönhausen
1950.99,108.06,3.0,2.0,Köpenick
1142.89,72.53,2.0,3.0,Köpenick
1065.0,84.0,3.0,1.0,Hellersdorf
1075.0,63.0,2.5,82.0,Wilmersdorf
984.0,62.6,3.0,138.0,Wedding
1145.0,75.0,3.0,110.0,Tempelhof
699.0,63.0,2.0,53.0,Reinickendorf
1690.0,25.0,1.0,7.0,Mitte
1137.08,75.12,3.0,3.0,Köpenick
1195.0,75.0,3.0,50.0,Spandau
538.36,54.88,2.0,38.0,Marzahn
5041.19,285.0,8.0,109.0,Schöneberg
1668.0,107.0,4.0,102.0,Prenzlauer Berg
695.0,45.0,1.0,40.0,Wedding
1893.0,153.01,5.0,29.0,Steglitz
816.6,68.65,2.0,54.0,Spandau
1301.4,65.4,2.0,2.0,Neukölln
1775.0,89.44,2.0,120.0,Friedrichshain
1626.0,100.4,3.5,120.0,Wilmersdorf
1409.63,62.93,2.0,2.0,Kreuzberg
2119.62,92.56,4.0,1.0,Tiergarten
2067.77,98.7,3.0,1.0,Tiergarten
780.0,60.0,2.5,63.0,Neukölln
4288.0,202.0,7.0,120.0,Wilmersdorf
885.0,71.62,3.0,23.0,Hellersdorf
830.0,60.0,3.0,85.0,Zehlendorf
724.0,20.0,1.0,6.0,Mitte
671.85,66.88,3.0,33.0,Hellersdorf
1232.0,65.0,2.0,2.0,Neukölln
1330.0,85.0,3.5,83.0,Reinickendorf
590.0,31.0,1.0,-9.0,Treptow
1117.0,69.0,2.0,120.0,Prenzlauer Berg
1013.69,75.51,3.0,24.0,Neukölln
629.18,60.98,2.0,34.0,Tempelhof
1173.0,62.0,2.0,2.0,Treptow
537.0,37.03,1.0,36.0,Hohenschönhausen
1265.4,78.0,2.0,48.0,Wedding
2539.0,198.0,5.0,83.0,Steglitz
1479.21,91.82,2.0,115.0,Friedrichshain
1670.0,118.0,3.0,102.0,Charlottenburg
2852.72,173.4,4.0,124.0,Tiergarten
673.9,64.67,2.0,46.0,Kreuzberg
1140.9,54.5,2.0,1.0,Lichtenberg
1207.3,62.88,2.0,120.0,Friedrichshain
1200.0,57.0,2.0,110.0,Charlottenburg
810.0,52.0,2.0,130.0,Pankow
1881.0,126.72,3.0,114.0,Tiergarten
691.46,63.72,2.0,38.0,Spandau
1352.0,57.0,2.0,1.0,Tiergarten
1076.57,60.11,2.0,1.0,Zehlendorf
900.0,75.0,2.0,115.0,Pankow
620.0,36.06,1.0,119.0,Prenzlauer Berg
759.1,64.22,2.5,110.0,Lichtenberg
1696.0,116.97,3.0,30.0,Schöneberg
1750.0,59.0,2.0,1.0,Friedrichshain
790.0,20.0,1.0,4.0,Wedding
1583.35,122.34,3.0,23.0,Buchholz
1150.0,79.0,3.0,1.0,Spandau
925.0,63.0,2.0,35.0,Charlottenburg
1147.0,77.9,3.0,2.0,Treptow
520.0,40.0,1.0,107.0,Reinickendorf
548.96,56.46,2.0,86.0,Hohenschönhausen
1491.0,93.0,3.0,110.0,Neukölln
985.0,37.0,1.0,52.0,Kreuzberg
1524.0,86.0,4.0,2.0,Tiergarten
819.0,89.82,3.0,120.0,Köpenick
2999.0,160.94,4.0,130.0,Wilmersdorf
1597.0,55.28,2.0,1.0,Prenzlauer Berg
1450.0,67.0,2.0,60.0,Wilmersdorf
673.13,57.0,2.0,120.0,Friedrichshain
1260.0,80.08,3.0,111.0,Neukölln
2277.91,95.31,2.0,15.0,Mitte
1531.52,80.72,2.0,120.0,Pankow
1481.61,75.98,2.0,2.0,Mitte
860.0,36.0,1.0,1.0,Neukölln
1263.0,77.97,3.0,112.0,Charlottenburg
835.0,44.2,1.5,58.0,Wedding
1447.0,72.75,2.0,2.0,Neukölln
519.0,33.0,1.0,62.0,Charlottenburg
550.0,24.25,1.0,4.0,Köpenick
2500.0,125.0,3.0,14.0,Zehlendorf
3950.0,180.0,4.0,2.0,Mitte
980.0,60.0,2.0,3.0,Treptow
1664.81,69.95,2.0,1.0,Schöneberg
1805.0,106.84,4.0,1.0,Pankow
1909.2,103.2,3.0,105.0,Charlottenburg
569.0,37.03,1.0,36.0,Hohenschönhausen
2200.0,135.0,4.0,46.0,Wilmersdorf
999.0,71.0,3.0,113.0,Köpenick
1344.0,66.0,2.0,1.0,Tiergarten
1479.0,103.5,2.0,120.0,Wilmersdorf
911.0,74.32,2.0,120.0,Tempelhof
2248.0,163.0,4.0,117.0,Schöneberg
1554.0,70.0,3.0,1.0,Kreuzberg
2095.0,112.0,3.0,17.0,Mitte
3157.0,122.0,2.0,1.0,Tiergarten
1489.66,126.02,4.5,27.0,Steglitz
1428.76,91.34,3.0,133.0,Kreuzberg
495.66,54.23,2.0,1.0,Köpenick
1997.44,100.33,3.0,10.0,Mitte
1409.0,120.0,4.0,110.0,Wedding
928.64,64.72,2.0,53.0,Neukölln
490.0,53.0,2.0,122.0,Neukölln
406.5,30.0,1.0,26.0,Reinickendorf
648.39,64.39,2.0,23.0,Wedding
1299.0,60.0,2.0,1.0,Tempelhof
