totalRent,livingSpace,noRooms,buildingAge,regio3
1192.0,86.07,3.0,27.0,Reinickendorf
1559.05,73.54,2.0,1.0,Tiergarten
1850.0,110.0,3.0,116.0,Charlottenburg
1200.0,83.58,3.0,116.0,Prenzlauer Berg
718.0,43.75,1.0,102.0,Charlottenburg
504.26,56.22,2.0,34.0,Pankow
985.0,48.0,2.0,122.0,Prenzlauer Berg
1637.92,112.96,4.0,120.0,Steglitz
1200.0,48.26,1.0,44.0,Tiergarten
1925.0,105.0,4.0,1.0,Weißensee
1079.0,67.97,2.0,5.0,Treptow
920.0,65.0,3.0,24.0,Neukölln
622.1,61.72,1.5,43.0,Neukölln
1950.0,120.0,4.0,109.0,Charlottenburg
660.0,35.0,1.0,120.0,Wedding
1714.48,97.97,3.0,150.0,Prenzlauer Berg
815.0,57.62,2.0,102.0,Neukölln
5340.0,179.87,5.0,3.0,Mitte
1975.0,130.0,4.0,100.0,Schöneberg
1240.0,95.0,3.0,134.0,Prenzlauer Berg
739.0,60.0,2.0,106.0,Köpenick
2260.0,161.24,3.0,124.0,Tiergarten
1150.0,50.7,2.0,3.0,Tiergarten
1124.33,78.88,2.0,28.0,Wilmersdorf
2250.0,110.0,3.5,1.0,Friedrichshain
1440.0,97.9,3.0,120.0,Reinickendorf
1120.0,73.6,3.0,120.0,Spandau
690.0,70.0,2.0,52.0,Reinickendorf
1100.0,57.95,2.0,115.0,Tiergarten
1889.76,82.87,3.0,4.0,Prenzlauer Berg
2405.0,143.18,4.0,90.0,Friedrichshain
1933.3,80.0,3.0,24.0,Mitte
1620.0,104.0,3.5,90.0,Wilmersdorf
4513.65,164.0,4.0,109.0,Wilmersdorf
4500.0,170.0,4.0,6.0,Mitte
1010.0,62.9,3.0,43.0,Hohenschönhausen
999.0,79.88,3.0,55.0,Reinickendorf
2788.0,136.0,3.0,4.0,Schöneberg
1122.05,64.0,2.0,110.0,Prenzlauer Berg
955.0,62.63,2.0,102.0,Weißensee
2316.0,115.0,4.0,2.0,Tiergarten
2039.29,90.79,3.0,1.0,Friedrichshain
1318.18,104.6,3.0,110.0,Pankow
1300.0,56.25,1.0,44.0,Tiergarten
2300.0,122.0,3.5,115.0,Charlottenburg
1415.0,55.28,2.0,2.0,Prenzlauer Berg
1395.0,110.0,3.0,114.0,Steglitz
1110.0,91.0,3.0,51.0,Charlottenburg
1977.1,98.48,4.0,4.0,Charlottenburg
1668.0,117.04,4.0,110.0,Reinickendorf
939.4,64.01,2.5,93.0,Tempelhof
957.24,79.17,4.0,28.0,Hellersdorf
1739.57,136.01,3.0,110.0,Steglitz
952.97,63.99,2.0,112.0,Treptow
686.18,69.39,2.0,43.0,Wedding
1049.0,74.61,2.0,24.0,Mitte
699.25,56.85,2.0,56.0,Spandau
650.0,53.0,2.0,60.0,Reinickendorf
438.87,39.61,1.0,43.0,Neukölln
702.57,62.26,2.0,55.0,Spandau
4875.0,195.0,3.0,10.0,Kreuzberg
672.47,54.42,1.5,102.0,Spandau
1326.61,65.35,2.0,1.0,Tiergarten
1013.0,76.0,2.0,115.0,Schöneberg
1799.0,116.0,3.0,115.0,Pankow
2206.42,93.89,2.0,5.0,Mitte
767.45,53.95,2.0,90.0,Lichtenberg
829.0,60.64,2.5,91.0,Wedding
955.36,76.49,3.0,2.0,Marzahn
3719.5,173.0,3.0,24.0,Mitte
1862.0,85.0,3.0,1.0,Neukölln
1253.31,88.1,3.0,66.0,Zehlendorf
1844.0,111.2,2.0,5.0,Steglitz
795.75,59.86,2.0,33.0,Wedding
972.66,73.43,2.0,48.0,Neukölln
1229.0,81.0,3.0,52.0,Pankow
464.29,43.1,2.0,66.0,Tempelhof
1246.0,108.57,3.0,117.0,Treptow
958.05,69.0,2.0,110.0,Pankow
907.18,63.38,2.0,32.0,Charlottenburg
741.0,49.37,1.5,22.0,Buchholz
2400.0,146.0,4.0,7.0,Mitte
1185.0,79.5,3.0,107.0,Weißensee
2048.0,100.0,3.0,125.0,Schöneberg
2306.8,115.34,4.0,7.0,Mitte
2040.0,92.0,3.0,20.0,Tiergarten
1410.0,46.57,2.0,114.0,Prenzlauer Berg
309.07,32.03,1.0,47.0,Spandau
2062.85,123.5,4.0,8.0,Reinickendorf
2190.0,160.0,4.0,1.0,Reinickendorf
6240.0,240.0,4.0,6.0,Mitte
1295.8,65.4,2.0,2.0,Neukölln
1690.0,64.0,2.0,16.0,Charlottenburg
3366.0,154.0,3.0,6.0,Mitte
681.57,74.85,3.0,42.0,Marzahn
873.28,50.34,2.0,0.0,Lichtenberg
1680.0,76.0,3.0,49.0,Mitte
1436.0,69.87,3.0,1.0,Neukölln
699.42,58.46,1.5,94.0,Spandau
1749.3,79.85,2.0,1.0,Neukölln
2275.0,158.0,5.0,116.0,Zehlendorf
928.0,81.02,3.0,130.0,Spandau
880.0,48.93,2.0,43.0,Hohenschönhausen
1800.0,132.0,5.0,124.0,Kreuzberg
2069.26,82.77,4.0,106.0,Prenzlauer Berg
804.27,77.98,3.0,46.0,Spandau
1250.0,79.6,2.0,121.0,Zehlendorf
1630.0,96.92,2.0,115.0,Neukölln
1670.0,118.0,3.0,102.0,Charlottenburg
1420.0,78.0,3.0,0.0,Treptow
540.0,32.0,1.0,52.0,Wilmersdorf
2499.59,122.83,4.0,1.0,Tiergarten
2525.97,107.26,4.0,1.0,Tiergarten
895.0,61.0,2.0,24.0,Lichtenberg
677.0,37.0,1.0,114.0,Wedding
689.0,38.89,1.0,52.0,Steglitz
720.0,46.75,1.5,23.0,Friedrichshain
5000.0,215.5,4.0,2.0,Tiergarten
1830.0,108.0,4.0,1.0,Lichtenberg
1181.3,60.55,2.0,1.0,Kreuzberg
1306.0,82.0,3.0,23.0,Köpenick
1347.62,76.22,2.0,1.0,Friedrichshain
947.0,68.52,2.0,110.0,Spandau
1150.0,81.3,2.0,40.0,Lichtenberg
917.0,38.0,1.0,110.0,Charlottenburg
428.82,33.5,1.0,125.0,Spandau
685.33,46.9,1.5,91.0,Wilmersdorf
1482.57,78.86,2.0,24.0,Mitte
1080.0,90.0,3.0,110.0,Spandau
831.77,77.45,2.0,51.0,Charlottenburg
1970.0,106.0,3.0,120.0,Zehlendorf
1130.0,75.0,2.0,120.0,Friedrichshain
984.84,54.69,2.0,2.0,Köpenick
2550.0,134.5,3.0,6.0,Friedrichshain
815.0,44.58,2.0,24.0,Prenzlauer Berg
899.0,78.0,3.0,42.0,Tempelhof
798.95,59.95,2.0,92.0,Reinickendorf
2083.0,126.0,4.0,125.0,Lichtenberg
673.13,57.0,2.0,120.0,Friedrichshain
2376.0,141.0,3.0,120.0,Prenzlauer Berg
1380.29,67.37,2.0,1.0,Schöneberg
639.0,44.0,2.0,88.0,Weißensee
682.0,64.06,2.0,120.0,Neukölln
555.7,54.44,2.0,90.0,Hohenschönhausen
1049.0,70.57,2.5,100.0,Neukölln
440.0,18.0,1.0,125.0,Prenzlauer Berg
749.0,60.0,2.0,49.0,Neukölln
855.0,41.1,1.0,2.0,Köpenick
1031.66,80.0,3.0,3.0,Treptow
820.0,55.0,1.0,121.0,Weißensee
990.0,58.0,2.0,52.0,Reinickendorf
2950.0,136.39,4.0,1.0,Friedrichshain
637.69,54.55,1.0,25.0,Lichtenberg
1250.0,65.0,2.0,64.0,Kreuzberg
417.0,37.16,1.0,41.0,Lichtenberg
929.0,72.0,3.0,46.0,Neukölln
1154.0,72.49,2.0,124.0,Zehlendorf
2150.0,171.6,5.5,96.0,Zehlendorf
1890.0,84.18,3.0,1.0,Wilmersdorf
944.51,73.48,3.0,28.0,Tempelhof
1700.0,125.0,4.0,84.0,Reinickendorf
1068.0,63.15,2.0,100.0,Steglitz
2800.0,136.0,3.0,2.0,Schöneberg
1489.0,73.41,2.0,119.0,Prenzlauer Berg
2499.59,122.83,4.0,1.0,Tiergarten
995.7,85.12,3.0,120.0,Pankow
5530.0,201.0,4.0,4.0,Mitte
1503.16,109.48,4.0,2.0,Köpenick
850.0,50.0,2.0,2.0,Pankow
1370.0,90.19,4.0,1.0,Hohenschönhausen
880.32,52.38,2.0,1.0,Marzahn
665.29,62.15,2.0,43.0,Tempelhof
3625.0,152.0,3.0,16.0,Charlottenburg
747.63,66.32,2.5,58.0,Spandau
2202.0,120.41,3.0,1.0,Neukölln
2293.37,99.75,3.0,100.0,Prenzlauer Berg
522.0,39.23,1.0,81.0,Spandau
1429.0,80.0,2.0,4.0,Zehlendorf
1400.0,62.52,2.0,44.0,Tiergarten
407.15,29.51,1.0,44.0,Lichtenberg
307.5,32.5,1.0,35.0,Hohenschönhausen
493.56,61.0,3.0,37.0,Hohenschönhausen
2500.0,90.87,3.0,1.0,Kreuzberg
3300.0,198.7,5.0,11.0,Steglitz
770.0,50.0,2.0,84.0,Zehlendorf
850.66,74.36,2.0,23.0,Weißensee
2967.2,148.0,3.0,2.0,Mitte
670.0,40.07,1.0,55.0,Wilmersdorf
2640.8,132.04,5.0,7.0,Mitte
1282.0,77.48,3.0,29.0,Tempelhof
2230.0,124.0,4.0,84.0,Wilmersdorf
411.0,35.0,1.0,108.0,Reinickendorf
1463.0,71.31,3.0,1.0,Neukölln
443.44,44.29,1.0,0.0,Hellersdorf
1698.59,85.26,3.0,23.0,Friedrichshain
830.0,27.8,1.0,3.0,Wedding
1199.0,104.0,4.0,44.0,Tempelhof
1383.0,105.0,4.0,24.0,Neukölln
2580.0,190.0,4.5,119.0,Schöneberg
680.0,53.45,2.0,24.0,Pankow
771.0,69.93,3.0,35.0,Hellersdorf
686.55,68.8,3.0,34.0,Hellersdorf
2498.0,143.3,3.0,105.0,Charlottenburg
775.0,24.3,1.0,1.0,Tiergarten
2915.0,128.0,3.0,20.0,Wilmersdorf
1125.0,88.0,3.5,130.0,Buchholz
1705.0,117.0,4.0,22.0,Steglitz
1700.0,98.98,3.0,134.0,Wedding
836.0,71.41,2.0,95.0,Steglitz
2600.0,132.0,4.0,5.0,Friedrichshain
811.0,69.86,3.0,35.0,Hellersdorf
2950.0,170.0,3.0,110.0,Kreuzberg
1600.0,84.2,3.0,84.0,Wilmersdorf
1410.0,80.0,2.0,101.0,Charlottenburg
1391.0,73.06,2.0,1.0,Lichtenberg
4640.0,154.0,3.0,2.0,Schöneberg
941.11,75.67,2.0,22.0,Hohenschönhausen
844.0,57.2,2.0,97.0,Reinickendorf
1546.0,87.0,3.0,2.0,Tiergarten
1400.0,106.0,3.0,21.0,Tempelhof
648.39,64.39,2.0,23.0,Wedding
3923.23,139.0,4.0,114.0,Wilmersdorf
1024.0,31.99,2.0,1.0,Neukölln
870.0,56.54,2.0,93.0,Treptow
1300.0,57.39,2.0,108.0,Neukölln
484.79,32.7,1.0,51.0,Wedding
997.0,55.0,2.0,110.0,Wedding
1290.0,64.0,2.0,1.0,Friedrichshain
1780.9,82.6,2.0,2.0,Tiergarten
1574.34,88.11,3.0,1.0,Steglitz
2184.24,106.55,3.0,106.0,Mitte
2255.84,136.53,4.0,32.0,Kreuzberg
654.0,27.0,1.0,1.0,Weißensee
1152.0,86.09,4.0,24.0,Hellersdorf
986.13,63.0,2.0,120.0,Friedrichshain
2359.0,175.3,5.0,120.0,Wilmersdorf
1359.86,66.66,2.0,1.0,Tiergarten
1600.0,79.0,2.0,33.0,Wilmersdorf
1403.14,73.08,2.0,120.0,Friedrichshain
1455.0,131.75,3.0,116.0,Charlottenburg
689.0,50.0,2.0,129.0,Wedding
680.0,38.75,1.0,120.0,Köpenick
1559.58,61.16,2.0,2.0,Friedrichshain
1555.0,88.0,3.0,2.0,Weißensee
1620.0,81.13,2.0,0.0,Lichtenberg
1401.0,63.0,2.0,1.0,Tempelhof
856.0,72.05,2.0,120.0,Reinickendorf
499.6,45.95,1.0,48.0,Steglitz
3056.0,170.18,4.0,125.0,Tiergarten
2956.2,147.81,4.0,106.0,Prenzlauer Berg
2314.16,150.27,4.0,28.0,Wilmersdorf
419.0,26.0,1.0,56.0,Lichtenberg
1155.0,67.5,2.0,1.0,Köpenick
1335.0,54.0,2.0,1.0,Tiergarten
706.0,40.39,1.0,132.0,Kreuzberg
1267.0,67.0,3.0,130.0,Schöneberg
829.0,55.71,2.0,115.0,Tiergarten
763.05,30.0,1.0,3.0,Treptow
1300.0,56.0,3.0,2.0,Wedding
1848.0,92.0,3.0,62.0,Kreuzberg
1660.0,148.73,4.0,40.0,Reinickendorf
1600.0,75.6,3.0,51.0,Mitte
8706.0,274.0,5.0,120.0,Charlottenburg
496.52,48.0,1.0,43.0,Reinickendorf
1080.0,79.8,3.0,23.0,Köpenick
2580.0,190.0,4.5,119.0,Schöneberg
1332.37,99.91,4.0,46.0,Wilmersdorf
748.11,66.73,3.0,40.0,Marzahn
1750.0,62.85,2.0,20.0,Wilmersdorf
4600.0,226.0,5.0,22.0,Mitte
1003.0,75.34,3.0,115.0,Reinickendorf
926.0,74.0,2.0,37.0,Schöneberg
3400.0,165.0,5.0,3.0,Weißensee
1202.0,80.0,2.0,30.0,Steglitz
733.18,75.34,3.0,46.0,Neukölln
689.0,65.92,2.0,52.0,Reinickendorf
1678.0,100.8,3.0,120.0,Schöneberg
1534.21,87.51,3.0,2.0,Friedrichshain
2900.0,138.0,4.0,1.0,Tiergarten
6855.48,286.84,5.0,15.0,Mitte
1237.0,96.39,3.0,90.0,Spandau
1792.71,117.13,4.0,6.0,Spandau
760.05,101.0,4.0,68.0,Spandau
2160.19,130.75,5.0,37.0,Kreuzberg
1980.0,98.95,3.0,1.0,Friedrichshain
683.0,32.59,1.0,102.0,Neukölln
1660.0,106.16,4.0,3.0,Steglitz
1614.98,80.6,3.0,0.0,Pankow
4140.0,192.0,4.0,8.0,Tiergarten
539.0,19.5,1.0,2.0,Wedding
1100.0,47.53,2.0,63.0,Tiergarten
734.0,22.3,1.0,1.0,Weißensee
814.68,71.21,2.0,23.0,Wilmersdorf
5400.0,225.0,4.0,102.0,Prenzlauer Berg
1135.0,71.63,2.0,1.0,Buchholz
915.0,69.09,2.0,24.0,Treptow
515.0,44.5,1.0,50.0,Reinickendorf
674.0,62.86,2.0,107.0,Spandau
869.83,69.53,2.0,120.0,Friedrichshain
1660.0,78.23,3.0,2.0,Mitte
550.0,23.0,1.0,37.0,Weißensee
739.0,72.0,2.0,53.0,Reinickendorf
1719.0,140.0,4.0,115.0,Wedding
784.0,57.82,2.0,24.0,Buchholz
789.0,61.95,2.0,22.0,Köpenick
610.0,20.0,1.0,2.0,Wedding
528.4,34.95,1.0,65.0,Tempelhof
1511.4,75.57,2.0,7.0,Mitte
1565.87,92.11,3.0,1.0,Marzahn
1034.0,61.63,3.0,1.0,Marzahn
2499.0,107.0,3.0,2.0,Neukölln
768.0,73.08,2.0,35.0,Hellersdorf
2440.0,115.0,4.0,114.0,Wedding
1270.0,96.47,3.0,21.0,Köpenick
688.0,53.96,2.0,28.0,Reinickendorf
615.0,30.6,1.0,0.0,Köpenick
1079.0,72.22,3.0,25.0,Reinickendorf
861.14,76.49,3.0,49.0,Spandau
1528.07,83.77,3.0,29.0,Kreuzberg
770.0,46.24,2.0,1.0,Buchholz
1870.0,87.33,3.0,1.0,Kreuzberg
950.0,40.0,1.0,60.0,Schöneberg
2599.0,116.0,3.0,2.0,Neukölln
780.0,60.0,2.5,63.0,Neukölln
1066.45,77.0,3.0,1.0,Lichtenberg
989.0,59.9,2.0,119.0,Tiergarten
1970.0,80.0,3.0,3.0,Prenzlauer Berg
870.0,65.0,2.0,60.0,Steglitz
479.0,41.0,1.0,52.0,Reinickendorf
2194.33,155.0,4.0,1.0,Steglitz
564.0,37.03,1.0,36.0,Hohenschönhausen
1189.05,77.97,2.0,110.0,Prenzlauer Berg
721.0,49.59,1.5,22.0,Buchholz
2400.0,140.16,4.0,110.0,Tiergarten
1890.0,126.59,4.0,110.0,Neukölln
981.84,71.82,2.0,112.0,Charlottenburg
7050.0,253.0,5.5,2.0,Charlottenburg
1140.0,66.0,2.0,1.0,Treptow
2509.32,133.43,4.0,2.0,Mitte
783.34,64.23,2.0,23.0,Pankow
829.0,60.6,2.0,123.0,Tiergarten
844.0,70.4,2.0,114.0,Prenzlauer Berg
1145.0,86.0,2.0,30.0,Wedding
789.0,62.22,2.0,123.0,Prenzlauer Berg
710.14,58.91,1.5,93.0,Reinickendorf
536.0,19.5,1.0,2.0,Wedding
713.0,49.94,2.0,24.0,Weißensee
1593.0,94.68,3.0,1.0,Lichtenberg
1950.08,86.67,3.0,2.0,Charlottenburg
1080.0,46.0,2.0,1.0,Reinickendorf
2071.0,91.77,3.0,1.0,Tiergarten
1497.0,87.9,3.0,30.0,Friedrichshain
2095.0,119.0,4.0,0.0,Weißensee
2430.0,146.0,4.0,120.0,Mitte
1232.0,87.25,3.0,29.0,Steglitz
979.8,71.0,3.0,1.0,Hohenschönhausen
966.7,87.09,4.0,31.0,Hellersdorf
991.1,50.96,2.0,2.0,Köpenick
1475.0,52.0,2.0,6.0,Friedrichshain
1132.84,79.71,3.0,25.0,Reinickendorf
627.0,24.68,1.0,50.0,Schöneberg
799.0,56.0,2.0,120.0,Friedrichshain
1298.0,88.0,3.0,24.0,Lichtenberg
3435.27,159.78,4.0,1.0,Tiergarten
829.0,48.5,2.0,62.0,Tiergarten
2199.0,157.0,3.0,24.0,Köpenick
439.0,42.81,1.0,52.0,Spandau
1040.0,87.51,3.0,119.0,Tiergarten
1720.0,73.0,2.0,2.0,Tiergarten
690.0,55.0,2.0,94.0,Reinickendorf
774.35,57.85,1.0,114.0,Tiergarten
790.0,59.68,3.0,64.0,Tiergarten
845.0,43.54,1.5,114.0,Kreuzberg
974.24,66.84,2.0,37.0,Neukölln
2000.0,125.0,2.0,2.0,Prenzlauer Berg
775.46,61.98,1.5,23.0,Hohenschönhausen
617.03,71.0,2.0,33.0,Hellersdorf
535.0,30.0,1.0,120.0,Prenzlauer Berg
614.13,52.18,2.0,90.0,Köpenick
1116.8,65.72,2.0,21.0,Spandau
1696.0,123.97,5.0,116.0,Tempelhof
1300.0,45.0,2.0,120.0,Kreuzberg
1229.0,48.0,2.0,3.0,Mitte
2449.0,115.93,4.0,22.0,Tiergarten
1600.0,91.0,3.0,27.0,Charlottenburg
2119.62,92.56,4.0,1.0,Tiergarten
759.48,42.82,1.5,25.0,Pankow
444.45,43.0,1.0,44.0,Tempelhof
725.0,41.0,1.0,125.0,Lichtenberg
693.0,47.54,2.0,36.0,Hohenschönhausen
1700.0,140.0,4.0,5.0,Spandau
719.0,60.0,2.0,23.0,Köpenick
499.0,11.0,1.0,2.0,Köpenick
799.0,67.35,3.0,36.0,Hohenschönhausen
1225.0,77.5,2.0,120.0,Prenzlauer Berg
871.0,70.68,3.0,36.0,Hohenschönhausen
1430.0,52.0,2.0,1.0,Tempelhof
1793.0,81.5,2.0,95.0,Schöneberg
890.0,59.94,2.0,90.0,Hohenschönhausen
568.35,29.1,1.0,3.0,Köpenick
2650.0,150.0,3.0,102.0,Wilmersdorf
590.0,31.9,1.0,110.0,Neukölln
1552.81,63.38,2.0,5.0,Mitte
829.0,79.0,2.5,54.0,Reinickendorf
2416.0,209.0,5.0,114.0,Charlottenburg
943.63,75.29,3.0,23.0,Buchholz
2260.0,107.47,2.0,120.0,Charlottenburg
1850.0,134.4,5.0,102.0,Schöneberg
791.0,62.0,2.0,123.0,Reinickendorf
1249.0,62.64,2.0,3.0,Steglitz
975.0,67.25,2.5,91.0,Wedding
1489.88,109.55,5.0,1.0,Hohenschönhausen
1419.0,108.0,3.0,120.0,Charlottenburg
1497.0,84.25,3.0,1.0,Tempelhof
775.0,30.0,1.0,1.0,Tempelhof
1029.0,70.49,3.0,110.0,Wedding
1571.0,86.0,3.0,2.0,Tiergarten
760.0,37.83,1.5,90.0,Pankow
1399.0,63.0,2.0,55.0,Wilmersdorf
2000.0,145.0,3.5,111.0,Steglitz
1680.0,93.67,3.0,1.0,Charlottenburg
1355.0,101.32,4.0,120.0,Spandau
2307.0,65.94,2.0,2.0,Mitte
1068.31,77.82,3.0,24.0,Köpenick
1270.0,70.43,2.0,70.0,Charlottenburg
704.32,68.41,3.0,31.0,Hellersdorf
835.0,44.2,1.5,58.0,Wedding
1250.0,52.5,2.0,90.0,Prenzlauer Berg
735.06,49.0,1.0,1.0,Tempelhof
933.0,70.74,3.0,41.0,Lichtenberg
1072.49,65.54,2.5,57.0,Kreuzberg
789.45,64.25,2.0,23.0,Pankow
1800.0,93.53,3.0,110.0,Prenzlauer Berg
495.66,54.23,2.0,1.0,Köpenick
615.38,42.12,1.5,81.0,Reinickendorf
875.0,59.04,2.0,61.0,Reinickendorf
518.3,68.5,3.0,42.0,Lichtenberg
2840.0,179.0,6.0,5.0,Lichtenberg
1190.0,58.3,2.0,115.0,Pankow
1943.0,215.5,9.0,27.0,Spandau
5210.0,285.0,8.0,120.0,Charlottenburg
750.0,35.0,1.0,85.0,Reinickendorf
1099.0,78.37,2.0,108.0,Wilmersdorf
399.84,35.0,1.0,120.0,Neukölln
3579.0,204.86,6.0,120.0,Schöneberg
1026.0,62.25,2.0,1.0,Marzahn
1153.39,46.0,2.0,59.0,Schöneberg
952.63,77.75,3.0,53.0,Spandau
659.0,56.0,2.0,37.0,Reinickendorf
500.0,44.0,2.0,85.0,Spandau
795.0,68.77,2.0,102.0,Wedding
1550.0,68.0,2.0,0.0,Wilmersdorf
973.0,62.0,2.0,107.0,Wedding
399.94,46.0,2.0,34.0,Hohenschönhausen
1361.58,112.56,3.5,21.0,Köpenick
1112.68,91.1,3.5,46.0,Spandau
770.0,27.0,1.0,61.0,Charlottenburg
3973.08,206.55,2.0,189.0,Mitte
502.38,46.35,2.0,110.0,Köpenick
1300.0,54.0,2.0,103.0,Schöneberg
955.36,76.49,3.0,2.0,Marzahn
1327.0,84.79,3.0,51.0,Reinickendorf
482.63,43.0,1.0,43.0,Neukölln
899.0,60.0,2.0,22.0,Treptow
838.0,53.96,2.0,20.0,Köpenick
666.5,55.61,2.0,110.0,Weißensee
1845.0,82.75,3.0,0.0,Mitte
356.1,32.0,1.0,115.0,Prenzlauer Berg
446.92,47.15,1.0,37.0,Marzahn
2150.0,187.0,5.0,110.0,Zehlendorf
1392.0,93.15,3.5,107.0,Reinickendorf
688.91,74.76,2.0,38.0,Marzahn
2010.0,122.92,5.0,1.0,Pankow
1110.0,62.37,2.5,87.0,Reinickendorf
1410.0,91.88,3.0,30.0,Schöneberg
2734.0,99.39,4.0,114.0,Prenzlauer Berg
870.52,72.0,3.0,120.0,Steglitz
578.7,66.45,3.0,32.0,Köpenick
895.0,74.0,3.0,23.0,Köpenick
2999.0,207.0,5.0,103.0,Prenzlauer Berg
1480.0,73.34,2.0,2.0,Friedrichshain
1704.59,95.33,2.0,28.0,Charlottenburg
2099.0,99.92,3.5,1.0,Reinickendorf
1240.0,112.0,3.0,49.0,Tempelhof
1032.0,65.0,2.0,50.0,Reinickendorf
2283.11,126.49,4.0,40.0,Charlottenburg
517.0,36.09,1.0,110.0,Köpenick
969.01,58.86,2.0,59.0,Kreuzberg
1281.0,70.0,2.0,84.0,Spandau
2210.0,142.0,5.0,6.0,Mitte
732.44,67.05,3.0,35.0,Marzahn
987.39,73.14,2.0,1.0,Köpenick
1223.63,69.51,3.0,31.0,Schöneberg
675.0,56.8,2.0,139.0,Pankow
504.65,38.03,1.0,38.0,Marzahn
1814.85,98.7,3.0,4.0,Mitte
1107.0,53.4,2.0,2.0,Tiergarten
498.07,54.13,2.0,64.0,Reinickendorf
1299.0,56.85,2.0,1.0,Tiergarten
929.0,53.79,2.0,110.0,Treptow
899.0,94.74,3.0,116.0,Köpenick
911.0,73.97,3.0,23.0,Pankow
1134.0,71.0,2.0,120.0,Prenzlauer Berg
1155.0,68.0,2.0,1.0,Köpenick
2070.0,109.2,3.0,2.0,Schöneberg
1300.0,75.0,2.5,8.0,Friedrichshain
1390.0,40.0,2.0,1.0,Mitte
1102.0,46.7,1.0,1.0,Friedrichshain
1781.0,93.0,3.0,2.0,Weißensee
892.8,62.0,2.0,3.0,Lichtenberg
1715.0,117.0,6.0,47.0,Tempelhof
1118.88,82.88,3.0,1.0,Köpenick
1627.11,76.57,2.0,1.0,Tiergarten
1038.75,75.0,3.0,0.0,Hohenschönhausen
799.0,67.82,2.0,115.0,Treptow
819.0,75.94,2.5,52.0,Reinickendorf
610.41,51.76,2.0,34.0,Hellersdorf
5930.0,324.0,5.0,15.0,Prenzlauer Berg
1110.0,75.0,3.0,92.0,Wilmersdorf
1150.0,63.61,2.0,51.0,Mitte
569.0,34.56,1.0,115.0,Wedding
1490.0,60.0,2.0,110.0,Charlottenburg
1300.0,34.87,1.0,1.0,Charlottenburg
1447.0,72.75,2.0,2.0,Neukölln
928.64,64.72,2.0,53.0,Neukölln
1480.0,81.33,2.0,12.0,Prenzlauer Berg
1479.0,85.0,2.5,112.0,Schöneberg
1830.0,115.0,4.5,49.0,Wilmersdorf
1108.0,58.1,2.0,2.0,Weißensee
1500.0,45.78,2.0,3.0,Friedrichshain
979.0,59.0,2.5,56.0,Mitte
935.0,60.74,2.0,1.0,Hohenschönhausen
555.97,51.25,1.5,91.0,Spandau
530.0,33.54,1.0,35.0,Hellersdorf
1700.0,80.0,3.0,119.0,Charlottenburg
416.53,36.22,1.0,1.0,Marzahn
539.0,19.35,1.0,2.0,Wedding
2141.56,113.31,3.0,2.0,Schöneberg
4500.0,165.0,4.0,112.0,Charlottenburg
527.39,51.72,2.0,41.0,Marzahn
1137.0,86.97,4.0,23.0,Weißensee
896.0,66.0,2.0,117.0,Neukölln
1199.0,111.09,3.0,111.0,Köpenick
1181.0,65.4,2.0,2.0,Pankow
662.22,61.5,3.0,55.0,Lichtenberg
965.0,58.8,2.0,116.0,Wedding
1395.0,88.2,3.0,126.0,Neukölln
3078.0,150.0,3.0,15.0,Mitte
913.0,46.82,2.0,1.0,Pankow
570.0,32.0,1.0,102.0,Lichtenberg
814.51,32.83,1.0,120.0,Neukölln
748.0,60.0,2.0,1.0,Hohenschönhausen
1250.0,56.99,2.0,90.0,Prenzlauer Berg
810.0,41.0,1.0,110.0,Lichtenberg
937.0,58.71,2.0,28.0,Tempelhof
3222.18,114.5,3.0,4.0,Mitte
5170.0,256.0,5.0,118.0,Charlottenburg
569.0,18.0,1.0,2.0,Köpenick
541.0,40.95,1.0,35.0,Hellersdorf
1380.0,85.69,3.0,1.0,Treptow
619.1,51.15,2.0,26.0,Spandau
1615.0,142.8,4.0,120.0,Spandau
881.61,70.48,2.0,39.0,Tempelhof
2200.0,112.54,3.0,128.0,Kreuzberg
1042.0,62.65,2.0,25.0,Pankow
1175.0,84.41,3.0,48.0,Tempelhof
529.0,45.0,1.0,50.0,Reinickendorf
1442.72,101.06,4.0,44.0,Spandau
1254.0,58.24,2.0,1.0,Neukölln
1064.5,103.4,4.0,120.0,Reinickendorf
1338.0,96.0,3.0,112.0,Treptow
1730.0,68.0,2.0,7.0,Mitte
3465.0,164.43,4.0,4.0,Prenzlauer Berg
2715.0,131.0,3.0,12.0,Wilmersdorf
1100.0,44.0,2.0,65.0,Kreuzberg
696.1,79.0,2.0,120.0,Spandau
699.0,60.0,2.0,92.0,Köpenick
613.23,35.02,1.0,114.0,Prenzlauer Berg
842.8,79.36,3.0,39.0,Wilmersdorf
1115.0,60.0,2.0,4.0,Pankow
1623.0,94.4,3.0,45.0,Steglitz
1862.0,133.0,4.0,117.0,Friedrichshain
1232.0,65.0,2.0,2.0,Neukölln
911.0,52.0,1.5,125.0,Lichtenberg
580.0,34.3,1.0,115.0,Neukölln
1004.5,55.67,2.0,40.0,Lichtenberg
880.0,40.0,1.0,102.0,Prenzlauer Berg
1961.87,88.56,3.0,4.0,Charlottenburg
1030.0,56.49,2.0,45.0,Charlottenburg
1636.68,114.89,3.0,116.0,Prenzlauer Berg
1045.37,86.32,3.0,23.0,Pankow
